id,sex,text,time,text/text,text/type
50464,3,что дальше,2020-08-17T14:29:57,,
50465,3,и прохладно такое длинное и прохладно,2020-08-17T14:34:53,,
50466,3,алиса дальше,2020-08-17T14:41:57,,
50467,3,спокойствие легкость вечность,2020-08-17T15:00:11,,
50468,3,большой длинный,2020-08-17T15:03:38,,
50469,3,ты знаешь моя сестра,2020-08-17T15:12:50,,
50470,3,алиса дальше,2020-08-17T15:17:13,,
50471,3,спокойствие,2020-08-17T15:53:28,,
50472,3,рыбки мокро,2020-08-17T15:59:23,,
50473,3,красота спокойствие тишина,2020-08-17T16:04:57,,
50474,3,что такое определение,2020-08-17T16:16:53,,
50475,3,она очень же не такая,2020-08-17T16:17:19,,
50476,3,что это значит,2020-08-17T16:19:02,,
50477,3,алиса море,2020-08-17T16:21:59,,
50478,3,ключей потому что он течет как жизнь,2020-08-17T16:43:27,,
50479,3,я все,2020-08-17T16:44:53,,
50480,3,мокрая,2020-08-17T16:54:28,,
50481,3,соленое глубокой,2020-08-17T16:56:09,,
50482,3,пальца если не то смотреть она так на слове,2020-08-17T17:07:42,,
50483,3,хуйня галимая блять сука чмошница блядь тупорылая,2020-08-17T17:12:01,,
50484,3,у меня много красивых вещей и камушкам,2020-08-17T17:12:20,,
50485,3,очень крутой,2020-08-17T17:14:06,,
50486,3,лужа,2020-08-17T17:41:17,,
50487,3,классно тепло клево,2020-08-17T17:46:40,,
50488,3,прозрачная,2020-08-17T17:48:14,,
50489,3,без крайняя загадочная волнистая,2020-08-17T17:48:29,,
50490,3,шампунь джума и судьба,2020-08-17T17:52:02,,
50491,3,в нем соленая вода оно большое,2020-08-17T17:53:04,,
50492,3,включи,2020-08-17T17:56:10,,
50493,3,соленое и без пираньи интересное,2020-08-17T17:57:00,,
50494,3,пресное уютное и вообще классная,2020-08-17T18:01:08,,
50495,3,синие волны,2020-08-17T18:08:56,,
50496,3,мрачная и еще какое спокойное,2020-08-17T18:13:41,,
50497,3,штиль гладь,2020-08-17T18:19:38,,
50498,3,волны,2020-08-17T18:45:48,,
50499,3,прозрачную,2020-08-17T18:46:48,,
50500,3,штиль шторм буря,2020-08-17T18:47:52,,
50501,3,"мокро, влажно, неприятно",2020-08-17T19:15:00,,
50502,3,сом движение рэп,2020-08-17T19:19:00,,
50503,3,большое волнуешься,2020-08-17T19:24:03,,
50504,3,кораблик,2020-08-17T19:26:53,,
50505,3,вода бежит бежит бежит не знаю куда,2020-08-17T19:27:09,,
50506,3,учи стихи спокойные маленький,2020-08-17T19:28:29,,
50507,3,волнуйся и большой,2020-08-17T19:32:49,,
50508,3,гавань,2020-08-17T19:36:10,,
50509,3,саки,2020-08-17T19:40:20,,
50510,3,клен,2020-08-17T19:41:58,,
50511,3,неизведанность,2020-08-17T19:42:03,,
50512,3,холодно жарко классно,2020-08-17T20:01:51,,
50513,3,затопление,2020-08-17T20:08:26,,
50514,3,спокойствие,2020-08-17T20:14:18,,
50515,3,быстро плывет быстро перестроено и быстро идет,2020-08-17T20:16:49,,
50516,3,плюс три и ки,2020-08-17T20:21:27,,
50517,3,это водопадом течет,2020-08-17T20:24:17,,
50518,3,слив,2020-08-17T20:27:02,,
50519,3,тихо подожди вот теперь говори спокойная темно синие,2020-08-17T20:30:49,,
50520,3,это кошка и она любопытная,2020-08-17T20:38:35,,
50521,3,да да,2020-08-17T21:07:43,,
50522,3,мурин,2020-08-17T21:08:14,,
50523,3,"море смерть, смерть и смерть ",2020-08-17T21:14:18,,
50524,3,погода,2020-08-17T21:17:42,,
50525,3,КРАСОТА,2020-08-17T21:22:33,,
50526,3,погода,2020-08-17T21:23:45,,
50527,3,вода песок камни,2020-08-17T21:26:06,,
50528,3,вода,2020-08-17T21:29:25,,
50529,3,акула вода рыбы,2020-08-17T21:30:33,,
50530,3,вода рыбы,2020-08-17T21:35:30,,
50531,3,дальше,2020-08-17T21:43:43,,
50532,3,вода песок камни,2020-08-17T21:55:34,,
50533,3,повтори то что ты сказала,2020-08-17T22:00:29,,
50534,3,спокойствие,2020-08-17T22:02:46,,
50535,3,давай заново,2020-08-17T22:08:28,,
50536,3,быстрый прозрачный шумящий,2020-08-17T22:08:56,,
50537,3,море,2020-08-17T22:10:14,,
50538,3,холодное глубокое,2020-08-17T22:10:53,,
50539,3,ручьи,2020-08-17T22:21:25,,
50540,3,течет,2020-08-17T22:25:38,,
50541,3,синее море,2020-08-17T22:32:08,,
50542,3,Уэ,2020-08-17T22:34:29,,
50543,3,успокойся,2020-08-17T22:49:21,,
50544,3,мокрые тросы,2020-08-17T22:51:39,,
50545,3,взрывное порно,2020-08-17T23:23:52,,
50546,3,Голубое большое водяное,2020-08-18T00:05:17,,
50547,3,Радиоактив,2020-08-18T00:09:20,,
50548,3,мне нравится море,2020-08-18T01:38:00,,
50549,3,"глубокое, синее, притягивающее",2020-08-18T02:02:13,,
50550,3,спокойная теплая соленая,2020-08-18T04:15:40,,
50551,3,большое спокойное соленое,2020-08-18T04:19:13,,
50552,3,граница,2020-08-18T05:21:26,,
50553,3,"море шумное, весёлое,тёплое",2020-08-18T05:30:44,,
50554,3,маленькое животное обитающие в тропиках,2020-08-18T08:06:37,,
50555,3,он земле он из воды и он маленький,2020-08-18T08:08:23,,
50556,3,дальше,2020-08-18T08:13:57,,
50557,3,холодное,2020-08-18T08:26:51,,
50558,3,алиса дальше,2020-08-18T08:35:39,,
50559,3,пиздец твердый,2020-08-18T08:41:04,,
50560,3,жидкое непостоянно,2020-08-18T09:07:41,,
50561,3,четырехногая лопоухая добрая называй,2020-08-18T09:38:02,,
50562,3,алиса,2020-08-18T09:46:13,,
50563,3,луша,2020-08-18T10:04:01,,
50564,3,оно небольшое и не маленькое и неглубокое,2020-08-18T10:19:24,,
50565,3,глубокое и рядом с суши,2020-08-18T10:21:48,,
50566,3,мужа маленькая грязная вонючая,2020-08-18T10:22:01,,
50567,3,прикольные,2020-08-18T10:24:11,,
50568,3,спокойный мелодичную,2020-08-18T10:43:37,,
50569,3,и в нем можно купаться,2020-08-18T10:57:13,,
50570,3,вода,2020-08-18T11:20:53,,
50571,3,повторить,2020-08-18T11:21:35,,
50572,3,легко грязноватые холодновато но в ней весело купаться,2020-08-18T11:22:01,,
50573,3,фонтан,2020-08-18T11:24:06,,
50574,3,алло,2020-08-18T11:38:46,,
50575,3,говно слякоть плохо сыра,2020-08-18T11:43:29,,
50576,3,течка стояк волны,2020-08-18T11:47:42,,
50577,3,море море,2020-08-18T12:01:23,,
50578,3,сильные в мультиках доброе,2020-08-18T12:22:48,,
50579,3,лужа,2020-08-18T12:36:48,,
50580,3,спокойствия радости умиротворения,2020-08-18T12:39:13,,
50581,3,вода течения водопад,2020-08-18T12:43:10,,
50582,3,море,2020-08-18T13:29:01,,
50583,3,легкая,2020-08-18T13:45:41,,
50584,3,душ. даже не знаю почему. ,2020-08-18T13:48:40,,
50585,3,что делаешь,2020-08-18T14:13:37,,
50586,3,прро,2020-08-18T14:17:33,,
50587,3,красивое и холодное,2020-08-18T14:28:00,,
50588,3,море спокойная шаловливая прозрачная,2020-08-18T14:32:56,,
50589,3,море,2020-08-18T14:36:40,,
50590,3,море оно красивое в нем приятно лежать,2020-08-18T14:38:05,,
50591,3,определил,2020-08-18T14:57:41,,
50592,3,мне было бы,2020-08-18T15:02:08,,
50593,3,какашка пердуха и вонючий,2020-08-18T15:06:15,,
50594,3,красивое тупое мерзкое существо,2020-08-18T15:09:17,,
50595,3,я буду стучаться всем башкой и писькой и конечно же пятой точкой,2020-08-18T15:12:07,,
50596,3,большое широкая,2020-08-18T15:18:19,,
50597,3,она можешь обижать и вода на жидкое,2020-08-18T15:30:52,,
50598,3,нет,2020-08-18T15:37:16,,
50599,3,мокрый песок камни и море,2020-08-18T15:41:57,,
50600,3,большое загадочная красивая,2020-08-18T15:42:19,,
50601,3,стишок кошка в воде,2020-08-18T15:45:44,,
50602,3,сетки холодный и тусклый,2020-08-18T16:24:42,,
50603,3,давай дальше,2020-08-18T16:27:49,,
50604,3,вика самая лучшая и его до дома,2020-08-18T16:50:33,,
50605,3,дальше,2020-08-18T16:53:57,,
50606,3,твердое кристаллическое нет,2020-08-18T16:55:16,,
50607,3,море успокаивающий,2020-08-18T16:56:37,,
50608,3,который держит лучше,2020-08-18T17:11:02,,
50609,3,какашечная горе какао,2020-08-18T17:15:49,,
50610,3,ну да,2020-08-18T17:22:05,,
50611,3,спокойная волшебным,2020-08-18T17:26:45,,
50612,3,шумный волнующий безумный,2020-08-18T17:31:11,,
50613,3,большое глубокое прекрасная,2020-08-18T17:35:19,,
50614,3,"Волны, синева, глубина",2020-08-18T17:36:57,,
50615,3,жидкий мокрый бесформенный,2020-08-18T17:40:34,,
50616,3,"Спокойный, Глубокое, Чистое",2020-08-18T17:41:51,,
50617,3,шторм молния гром,2020-08-18T17:59:44,,
50618,3,море,2020-08-18T18:02:15,,
50619,3,"гладь, тишина, спокойствие",2020-08-18T18:08:41,,
50620,3,"тихое , прозрачное,серебристое",2020-08-18T18:12:43,,
50621,3,ну поставь говно,2020-08-18T18:14:28,,
50622,3,тихая спокойная уравновешенная,2020-08-18T18:14:40,,
50623,3,оно красивое большое и туда очень далеко добраться,2020-08-18T18:20:30,,
50624,3,ну что нибудь скажи про море или озеро,2020-08-18T18:23:44,,
50625,3,красиво,2020-08-18T18:24:55,,
50626,3,кот,2020-08-18T18:26:07,,
50627,3,водоем и всегда купаться,2020-08-18T18:27:54,,
50628,3,оно большое синий и шумный,2020-08-18T18:38:22,,
